2745.96	54
2744.58	61
2743.19	60
2741.81	58
2740.42	45
2739.03	53
2737.64	53
2736.25	68
2734.86	63
2733.47	43
2732.08	61
2730.69	53
2729.3	62
2727.91	58
2726.51	58
2725.12	55
2723.73	61
2722.33	73
2720.94	61
2719.54	51
2718.15	56
2716.75	51
2715.35	57
2713.96	53
2712.56	66
2711.16	68
2709.76	68
2708.36	49
2706.96	59
2705.56	61
2704.16	46
2702.76	66
2701.36	53
2699.96	54
2698.56	49
2697.15	59
2695.75	59
2694.34	61
2692.94	59
2691.53	43
2690.13	50
2688.72	42
2687.31	49
2685.91	62
2684.5	50
2683.09	69
2681.68	49
2680.27	49
2678.86	73
2677.45	55
2676.04	51
2674.63	65
2673.22	63
2671.81	53
2670.39	52
2668.98	68
2667.57	51
2666.15	58
2664.74	65
2663.32	52
2661.91	52
2660.49	56
2659.07	55
2657.65	57
2656.24	46
2654.82	56
2653.4	56
2651.98	60
2650.56	47
2649.14	47
2647.72	52
2646.3	66
2644.87	46
2643.45	48
2642.03	48
2640.61	46
2639.18	65
2637.76	51
2636.33	62
2634.91	38
2633.48	53
2632.05	55
2630.62	50
2629.2	53
2627.77	55
2626.34	69
2624.91	46
2623.48	67
2622.05	41
2620.62	66
2619.19	43
2617.76	63
2616.32	52
2614.89	61
2613.46	65
2612.02	56
2610.59	58
2609.15	60
2607.72	45
2606.28	47
2604.85	60
2603.41	51
2601.97	62
2600.53	53
2599.09	56
2597.65	56
2596.22	60
2594.78	55
2593.33	79
2591.89	52
2590.45	44
2589.01	60
2587.57	68
2586.12	50
2584.68	62
2583.23	58
2581.79	54
2580.34	52
2578.9	47
2577.45	41
2576	53
2574.56	53
2573.11	56
2571.66	74
2570.21	53
2568.76	65
2567.31	59
2565.86	46
2564.41	57
2562.96	47
2561.51	39
2560.05	52
2558.6	59
2557.15	55
2555.69	44
2554.24	42
2552.78	50
2551.32	58
2549.87	52
2548.41	50
2546.95	57
2545.5	43
2544.04	53
2542.58	34
2541.12	57
2539.66	43
2538.2	52
2536.74	33
2535.27	69
2533.81	59
2532.35	44
2530.89	56
2529.42	53
2527.96	53
2526.49	52
2525.03	52
2523.56	64
2522.09	45
2520.63	49
2519.16	42
2517.69	70
2516.22	44
2514.75	67
2513.28	43
2511.81	55
2510.34	55
2508.87	58
2507.4	54
2505.93	46
2504.45	44
2502.98	46
2501.51	39
2500.03	33
2498.56	49
2497.08	54
2495.6	37
2494.13	52
2492.65	49
2491.17	53
2489.69	57
2488.22	45
2486.74	38
2485.26	59
2483.78	41
2482.29	57
2480.81	45
2479.33	51
2477.85	40
2476.36	49
2474.88	49
2473.4	57
2471.91	38
2470.43	48
2468.94	57
2467.45	49
2465.97	47
2464.48	41
2462.99	48
2461.5	45
2460.01	55
2458.52	48
2457.03	53
2455.54	44
2454.05	63
2452.56	54
2451.07	36
2449.57	47
2448.08	46
2446.59	50
2445.09	45
2443.6	56
2442.1	30
2440.6	57
2439.11	47
2437.61	45
2436.11	60
2434.61	51
2433.12	47
2431.62	56
2430.12	57
2428.62	50
2427.11	42
2425.61	48
2424.11	52
2422.61	51
2421.1	51
2419.6	47
2418.1	56
2416.59	48
2415.09	48
2413.58	42
2412.07	42
2410.57	54
2409.06	52
2407.55	48
2406.04	51
2404.53	43
2403.02	49
2401.51	56
2400	38
2398.49	40
2396.98	42
2395.46	41
2393.95	54
2392.44	53
2390.92	50
2389.41	53
2387.89	47
2386.38	43
2384.86	47
2383.34	39
2381.82	35
2380.31	46
2378.79	54
2377.27	50
2375.75	54
2374.23	42
2372.71	45
2371.19	39
2369.66	45
2368.14	47
2366.62	33
2365.09	41
2363.57	42
2362.04	39
2360.52	34
2358.99	27
2357.47	43
2355.94	47
2354.41	46
2352.88	53
2351.35	50
2349.83	60
2348.3	44
2346.77	29
2345.23	53
2343.7	45
2342.17	40
2340.64	56
2339.1	31
2337.57	53
2336.04	43
2334.5	34
2332.97	34
2331.43	40
2329.89	49
2328.36	34
2326.82	43
2325.28	41
2323.74	44
2322.2	41
2320.66	45
2319.12	38
2317.58	41
2316.04	46
2314.5	33
2312.95	47
2311.41	33
2309.87	37
2308.32	41
2306.78	37
2305.23	46
2303.68	33
2302.14	51
2300.59	45
2299.04	39
2297.49	51
2295.94	27
2294.39	32
2292.84	47
2291.29	40
2289.74	46
2288.19	42
2286.64	36
2285.09	38
2283.53	36
2281.98	47
2280.42	47
2278.87	38
2277.31	39
2275.76	40
2274.2	46
2272.64	44
2271.08	47
2269.52	40
2267.96	42
2266.4	43
2264.84	42
2263.28	48
2261.72	42
2260.16	39
2258.6	36
2257.03	39
2255.47	42
2253.9	37
2252.34	40
2250.77	44
2249.21	38
2247.64	43
2246.07	37
2244.51	38
2242.94	36
2241.37	31
2239.8	24
2238.23	47
2236.66	43
2235.09	50
2233.51	50
2231.94	32
2230.37	46
2228.79	46
2227.22	37
2225.65	41
2224.07	56
2222.49	45
2220.92	37
2219.34	33
2217.76	39
2216.18	34
2214.61	39
2213.03	39
2211.45	33
2209.86	52
2208.28	43
2206.7	34
2205.12	38
2203.54	39
2201.95	52
2200.37	34
2198.78	45
2197.2	43
2195.61	36
2194.03	40
2192.44	37
2190.85	35
2189.26	42
2187.67	28
2186.09	36
2184.5	33
2182.9	42
2181.31	27
2179.72	38
2178.13	48
2176.54	43
2174.94	39
2173.35	32
2171.75	31
2170.16	42
2168.56	40
2166.97	38
2165.37	36
2163.77	38
2162.17	35
2160.58	46
2158.98	41
2157.38	46
2155.78	39
2154.17	38
2152.57	41
2150.97	43
2149.37	39
2147.76	26
2146.16	31
2144.56	35
2142.95	42
2141.34	36
2139.74	41
2138.13	44
2136.52	36
2134.91	41
2133.31	28
2131.7	45
2130.09	38
2128.48	38
2126.86	41
2125.25	46
2123.64	39
2122.03	45
2120.41	41
2118.8	43
2117.18	47
2115.57	32
2113.95	41
2112.34	35
2110.72	40
2109.1	48
2107.48	48
2105.86	39
2104.25	50
2102.63	46
2101	44
2099.38	44
2097.76	36
2096.14	53
2094.52	31
2092.89	26
2091.27	32
2089.64	28
2088.02	49
2086.39	48
2084.76	47
2083.14	36
2081.51	42
2079.88	49
2078.25	34
2076.62	36
2074.99	36
2073.36	33
2071.73	43
2070.1	47
2068.46	34
2066.83	38
2065.2	35
2063.56	34
2061.93	42
2060.29	33
2058.65	39
2057.02	38
2055.38	41
2053.74	43
2052.1	31
2050.46	36
2048.82	43
2047.18	49
2045.54	42
2043.9	34
2042.26	26
2040.61	30
2038.97	29
2037.33	31
2035.68	39
2034.04	27
2032.39	27
2030.74	45
2029.1	32
2027.45	36
2025.8	36
2024.15	30
2022.5	49
2020.85	44
2019.2	36
2017.55	32
2015.89	37
2014.24	45
2012.59	40
2010.93	42
2009.28	34
2007.62	33
2005.97	47
2004.31	48
2002.65	43
2001	37
1999.34	57
1997.68	34
1996.02	52
1994.36	58
1992.7	47
1991.04	51
1989.38	45
1987.71	42
1986.05	45
1984.39	40
1982.72	46
