2745.93	89.2
2744.54	88.6
2743.15	88.8
2741.77	91.8
2740.38	89
2738.99	89.8
2737.6	83
2736.21	95.6
2734.82	91.2
2733.43	96.8
2732.04	94
2730.65	98.8
2729.26	88.8
2727.87	92
2726.47	93.6
2725.08	95.2
2723.69	95.4
2722.29	85
2720.9	92
2719.5	90.6
2718.11	93.2
2716.71	93.6
2715.32	91.6
2713.92	91.6
2712.52	82.4
2711.12	88.6
2709.72	88.4
2708.32	93
2706.92	91.6
2705.52	89.8
2704.12	88.2
2702.72	94.2
2701.32	91.2
2699.92	87.2
2698.52	90.4
2697.11	92.8
2695.71	84.4
2694.3	90.8
2692.9	93.4
2691.49	101.4
2690.09	89.6
2688.68	94.4
2687.28	91
2685.87	96
2684.46	87.4
2683.05	91.6
2681.64	92.8
2680.23	87.4
2678.82	92.8
2677.41	93.4
2676	95
2674.59	90.2
2673.18	96.4
2671.77	86.6
2670.35	93
2668.94	91.4
2667.53	87.8
2666.11	94.4
2664.7	88
2663.28	89.2
2661.87	90.2
2660.45	91.8
2659.03	92.8
2657.62	95.8
2656.2	97.6
2654.78	101.2
2653.36	92.2
2651.94	95.8
2650.52	96
2649.1	95.6
2647.68	96.8
2646.26	95.4
2644.83	89.6
2643.41	103
2641.99	90.6
2640.57	98.4
2639.14	94.8
2637.72	96.6
2636.29	95.2
2634.87	105
2633.44	93.8
2632.01	99.4
2630.59	95.8
2629.16	99.4
2627.73	96.8
2626.3	108.8
2624.87	97.4
2623.44	101.2
2622.01	95.2
2620.58	96.2
2619.15	93.6
2617.72	96.2
2616.28	98.6
2614.85	99
2613.42	101.6
2611.98	94.6
2610.55	97.6
2609.11	103.6
2607.68	96.2
2606.24	106
2604.81	101.6
2603.37	102.2
2601.93	103.6
2600.49	97.8
2599.05	97.2
2597.62	98.4
2596.18	96.6
2594.73	103
2593.29	108.8
2591.85	98.8
2590.41	102.8
2588.97	96.4
2587.53	101.2
2586.08	100.6
2584.64	100.4
2583.19	105.8
2581.75	101.8
2580.3	100.4
2578.86	103.4
2577.41	104.4
2575.96	106
2574.52	110.4
2573.07	104.4
2571.62	97.6
2570.17	100.8
2568.72	105.8
2567.27	97.8
2565.82	106.4
2564.37	104.4
2562.92	104.2
2561.47	102.4
2560.01	109.4
2558.56	107.4
2557.1	106.4
2555.65	100.8
2554.2	96.2
2552.74	104.4
2551.28	103.4
2549.83	105.6
2548.37	108
2546.91	109.6
2545.46	105
2544	103.2
2542.54	114.6
2541.08	105.2
2539.62	110.4
2538.16	109.2
2536.7	106.6
2535.23	106.2
2533.77	111.2
2532.31	105.8
2530.85	112
2529.38	106.4
2527.92	106.2
2526.45	114
2524.99	111.2
2523.52	114.2
2522.05	111.2
2520.59	108
2519.12	107.4
2517.65	116.6
2516.18	113.6
2514.71	110.6
2513.24	109.4
2511.77	112.4
2510.3	114.6
2508.83	114.2
2507.36	116.4
2505.89	112.6
2504.41	112.2
2502.94	109.4
2501.47	107.6
2499.99	109.6
2498.52	110.6
2497.04	110
2495.56	117.2
2494.09	114
2492.61	104.8
2491.13	118.8
2489.65	114
2488.17	111.2
2486.69	110
2485.21	113.8
2483.73	112.4
2482.25	124.8
2480.77	114
2479.29	115.2
2477.81	114.4
2476.32	112.4
2474.84	126.8
2473.36	116.8
2471.87	113.6
2470.38	116.2
2468.9	117.8
2467.41	117.8
2465.93	119.6
2464.44	114.4
2462.95	120
2461.46	113
2459.97	112.8
2458.48	116
2456.99	113.2
2455.5	123.6
2454.01	136
2452.52	119.8
2451.03	122.4
2449.53	128
2448.04	113
2446.55	122.4
2445.05	112
2443.56	118.8
2442.06	116.8
2440.56	124.4
2439.07	120
2437.57	114.6
2436.07	119
2434.57	120.2
2433.07	114.6
2431.57	120.6
2430.07	119.8
2428.57	121.8
2427.07	114.4
2425.57	119.6
2424.07	125.8
2422.57	120.8
2421.06	120.8
2419.56	117
2418.05	120
2416.55	123.6
2415.04	122.8
2413.54	120.8
2412.03	122.8
2410.52	121.4
2409.02	127.2
2407.51	124.4
2406	125.2
2404.49	122.6
2402.98	130.2
2401.47	129.8
2399.96	119.6
2398.45	122.4
2396.93	130.8
2395.42	121.6
2393.91	125
2392.39	127.8
2390.88	123.2
2389.37	128.8
2387.85	126
2386.33	126
2384.82	134
2383.3	125.2
2381.78	123.4
2380.26	130.4
2378.75	133.6
2377.23	136.6
2375.71	125.6
2374.19	135.2
2372.66	131.4
2371.14	123.8
2369.62	139
2368.1	125.4
2366.58	128.2
2365.05	127
2363.53	129
2362	131.2
2360.48	139.4
2358.95	129.4
2357.42	129.6
2355.9	135
2354.37	132.6
2352.84	128.4
2351.31	132
2349.78	126.4
2348.25	136.6
2346.72	131.2
2345.19	135.6
2343.66	134
2342.13	137.2
2340.6	127.6
2339.06	132.4
2337.53	133.8
2335.99	131
2334.46	146
2332.92	135.6
2331.39	141.2
2329.85	147.2
2328.31	133.8
2326.78	147.2
2325.24	127.6
2323.7	133.2
2322.16	140
2320.62	138.8
2319.08	146.8
2317.54	135.8
2316	143
2314.45	143.4
2312.91	136.4
2311.37	138
2309.82	135.8
2308.28	133.6
2306.73	137.6
2305.19	144.8
2303.64	135.8
2302.09	146.6
2300.55	137.6
2299	139.8
2297.45	145.4
2295.9	140
2294.35	141.8
2292.8	145.2
2291.25	134.8
2289.7	134.2
2288.15	143.2
2286.6	137.6
2285.04	142
2283.49	141.4
2281.93	139.8
2280.38	146.2
2278.82	145.4
2277.27	139.8
2275.71	141.2
2274.15	144
2272.6	138
2271.04	147.8
2269.48	148.6
2267.92	144.6
2266.36	145.2
2264.8	140.8
2263.24	140.4
2261.68	139.6
2260.12	139.2
2258.55	146.6
2256.99	148.8
2255.43	141.6
2253.86	144.8
2252.3	144.8
2250.73	140.6
2249.16	146.2
2247.6	144.2
2246.03	142.6
2244.46	146.4
2242.89	148.4
2241.32	151.4
2239.76	145.4
2238.18	145.8
2236.61	150.6
2235.04	145.8
